lat,lng
47.929278,13.501932
37.403642,127.109051
37.545887,127.038644
37.391485,-6.009627
41.426978,-82.076353
34.272092,-118.797297
-32.447359,150.83232
38.180856,128.611593
42.390584,-71.086001
37.37867759,126.6627964
38.291627,-122.452213
37.655559,-122.401558
47.590147,-117.561816
39.76863,-94.801966
44.954444,-93.154917
63.310045,12.109286
59.658117,17.077109
41.343305,-81.824915
29.561606,-95.695317
40.717735,-74.329331
42.967072,-83.829044
-33.882995,151.194332
47.314888,-122.31487
-39.809734,175.788235
28.013251,-82.735903
27.937128,-82.481121
-31.101649,150.917126
34.200885,134.624305
35.642064,139.803477
39.9418,-74.21245
-27.578133,151.947179
43.6329924146,-79.4117376542
48.293229,4.130685
45.871365,-64.280266
36.05850033,140.061135
33.711105,-117.816646
40.717522,-73.997302
40.664127,-73.7251
41.94025,-7.43495
45.50845,11.626019
48.456361,-123.376423
43.413832,6.451177
41.503392,-7.80134
37.8952,-122.061872
38.922189,-76.953047
41.53713,-73.005613
50.708041,4.598293
39.193617,-84.65921
37.66375,127.00871
45.624303,-70.25154
41.094668,-73.958628
-35.725279,174.318632
50.117555,-122.944756
53.169567,6.852949
43.69811,-71.640125
46.122936,-67.606398
32.3358428,111.71644278
37.264011,126.996636
37.539341,126.997137
39.147922,-121.647839
44.114082,15.407112
22.333442,114.19689
37.367264,-77.416961
60.372334,6.141234
47.165186,9.507766
52.99296,-2.290314
59.761249,9.905515
39.48533,-77.95681
22.396244,113.974016
40.23345,-77.119076
59.561444,7.356644
52.67744,-2.399171
50.921483,4.032789
44.931179,-89.662175
40.613216,-80.100066
51.094988,4.011808
-36.752887,145.573418
35.009458,-78.822461
35.987304,-119.961818
59.490326,10.294542
38.760227,-78.63121
22.290926,113.9431
55.934616,-3.403841
60.658184,6.436238
44.410803,-79.709357
-30.281439,153.131666
59.112402,10.108727
57.814044,13.418968
60.489054,26.554835
47.435862,-70.506317
50.847768,-0.991083
52.727405,5.764609
1.3007,103.83978
45.723296,-73.618624
21.000631,-101.508116
45.30471,-75.081805
42.900046,-87.913745
50.805634,3.27446
45.625725,-122.675873
40.727344,-74.039834
43.155334,-86.202959
27.965335,-82.402003
43.689751,-85.515625
52.266766,12.922528
51.796249,5.254964
53.932341,-6.417714
53.924255,-6.411654
33.698633,-117.348704
22.381727,114.188806
57.109822,-2.0933548
38.225925,-77.506129
43.89258,8.039121
48.754865,2.373034
35.18822,136.904113
32.325618,-110.931033
51.526464,-0.283207
45.954138,8.950789
42.338748,-72.609253
41.766493,-72.674129
37.756611,-122.249282
33.917081,-83.452989
43.326276,-79.822231
39.971892,-86.15263
39.817478,-75.457259
38.581244,-121.500898
39.250792,-119.948953
47.548081,-122.039955
38.774366,-77.177538
34.756268,-77.947684
46.515263,8.67061
47.234539,5.901153
60.193018,5.465142
60.381223,9.609859
57.858276,11.997905
58.236758,8.298786
52.404698,-4.064559
41.081195,-81.518841
45.518668,6.482533
34.071317,-84.27505
62.557776,7.685321
45.69444,0.178841
37.96276,-121.737539
60.421924,5.46703
52.329339,4.784994
44.532615,-68.411426
40.725286,-73.245058
40.863231,-73.828839
42.007749,-5.663257
-36.774539,144.306478
44.424704,-70.797054
36.226894,-121.761368
37.36063,-118.396576
45.03922,-79.30821
43.731538,-79.761997
38.6268592,-90.344228
40.002139,-75.081694
60.878539,10.929584
48.990144,1.671559
43.57265,-119.074361
49.323835,-117.659568
37.5516008,15.0668503
44.243081,12.081431
48.44104,1.48315
39.35835,-82.977306
34.002241,-117.731178
28.552813,-80.84066
39.544084,-105.289877
46.435592,12.222879
49.09552,-116.513697
36.909503,126.6940747
52.048276,4.349078
39.833479,-75.097916
37.67163,-85.84551
53.406138,-6.838194
42.05036,-87.685634
41.725337,-87.683546
53.698599,-1.265539
40.761015,-73.829777
40.683715,-73.974337
52.168184,0.109099
59.365814,13.145283
35.937086,126.855631
39.153255,-76.74378
56.783309,9.690891
39.741722,-105.518318
36.692378,-6.160246
41.525,-88.0817
36.5987643772,136.6242858637
44.172322,-81.616349
37.3957630604,140.332751033
61.064746,7.510429
37.150601,-8.364433
44.2949886,-74.0108916
39.089761,-77.526638
37.700342,-121.840938
68.49324692,16.70001239
40.443856,-3.691665
41.088863,-74.143201
50.483878,5.700335
42.395459,-71.595021
46.55197759,-87.47023048
-26.654159,153.087171
44.970509,-93.446701
45.32157,-75.835377
42.024304,-73.322776
42.107547,-87.802407
38.335434,-75.10524
26.174423,-80.856205
34.441909,-119.259231
39.890125,8.5997038
49.031661,-119.466869
41.144026,-73.861257
39.020074,-94.661193
29.476293,-81.206367
33.82533,-116.547843
44.908464,-76.266222
44.283163,-78.333186
-45.026352,168.743478
42.398457,-71.000222
37.289541,-80.079404
38.347624,-122.720957
39.373861,-76.443119
40.908505,-74.55736
50.562501,7.525532
32.768391,-117.163314
37.244614,-121.891112
33.9304,-84.3733
45.43372,-71.869628
44.779885,-69.726954
46.164535,9.677329
44.936292,-93.348112
38.133369,-79.043478
65.092586,17.107774
40.430917,-120.657908
-37.705295,176.154361
46.134423,13.186089
28.555349,-81.199006
50.355755,9.75453
36.915621,-121.773048
39.155648,-122.149301
28.552169,-81.584007
51.428333,-0.898835
38.671345,-121.723886
49.778588,10.068878
49.4307525,0.274210158
34.825893,-82.306952
25.766875,-80.194524
19.551381,-99.272954
51.17715,-1.756453
22.28364,114.15089
-36.8586674,174.752072
43.41103,-70.56076
33.934471,-118.121217
43.850229,-79.353535
22.770315,121.122457
34.184617,-118.890892
29.867201,-95.537839
37.39301,126.96228
21.232622,-104.924993
35.1802627,128.1397201
36.515931,128.1634319
49.19156,-122.84908
22.243673,120.663738
22.50271,114.12782
30.06027,-81.514067
33.481657,-82.130253
37.25845,-121.871401
32.89715,-83.689132
39.162578,-84.426532
43.018222,-85.723981
50.115255,7.598117
61.243354,10.434287
35.524635,127.75314
41.623235,-3.687739
22.235273,114.198504
33.02002,-117.12639
39.821606,-75.240969
37.321909,-121.949106
24.183497,120.615073
37.321981,-121.948644
33.623202,-111.930557
38.785033,-77.014435
27.791411,-82.332817
52.022778,4.684873
52.061035,5.205139
25.008094,121.474834
48.281256,7.777663
56.386037,-3.47947
-33.41901,149.586756
31.13140735,121.40009915
51.151101,4.43271
37.700246,-121.908226
47.534597,12.092972
39.877502,-74.918512
39.950751,-86.343816
49.282005,-123.120232
25.764698,-80.194289
38.764651,-90.493732
38.256618,-122.065062
37.798185,-122.448715
48.887933,14.436329
43.423964,5.99017
42.303821,9.158317
48.826752,2.118612
53.879285,11.454002
51.191119,6.936912
49.902277,7.929573
53.943943,13.396739
46.274868,20.1024638
65.144643,-21.084906
53.299657,-8.745915
51.886592,-8.39677
45.511492,9.634821
45.51068385,9.6361734
41.815887,12.400806
45.0587584,7.6125538
60.932103,11.675676
59.617769,11.00302
63.734517,11.281552
66.307374,14.152668
59.035933,9.67402
61.575358,6.483264
40.373063,-8.480547
65.589922,19.184091
60.478804,15.438655
67.44096,21.11529
51.88071,0.788574
55.835905,-3.984377
57.481723,-4.225422
51.690468,-0.412787
43.2672103,-2.9358644
38.727005,-9.138757
48.873733,2.294999
65.25932,-14.406476
43.356526,-4.094394
46.555642,6.561004
-34.808254,150.636711
-33.310177,151.420578
22.321232,114.209787
25.053882,121.287919
50.929973,1.813182
42.183306,11.788161
36.116648,-115.168277
40.424158,-74.379906
47.610024,-122.332078
41.290501,-73.832487
36.458854,-80.636672
36.329091,-78.44779
45.019569,-93.325799
40.707998,-73.866983
36.168822,-115.286631
39.951387,-75.158569
37.77486,-121.97985
53.028842,8.807035
24.15162,120.664184
22.41068,114.211468
30.389267,-97.73974
43.657558,-93.318197
37.525919,-122.006513
42.843671,-85.862482
42.843671,-85.862482
37.413524,-121.898362
66.39067,16.964868
51.959482,6.021093
52.308658,5.140926
24.985198,121.540048
47.581808,19.162384
47.43949,18.889644
61.168436,22.680099
33.673024,-117.844587
47.29799,-122.248532
35.504972,-78.325441
48.937845,-122.667679
33.679646,-117.174147
41.442795,-74.377247
22.291527,114.207463
35.969454,-112.127708
37.441734,-122.170202
37.156369,-121.653476
26.081812,-97.161236
51.124129,71.431327
35.069256,-80.842023
38.297148,-122.302474
33.918134,-118.353235
37.423395,-122.198224
33.601995,-114.522011
29.519144,-95.121974
59.808914,10.299461
60.697258,8.953551
40.90755,-74.397715
37.563265,126.803108
60.248841,11.743848
49.138365,16.63069
47.540955,21.5845038
48.058188,20.799288
43.218333,76.927778
48.591881,-85.272325
46.33226,-79.470873
49.416446,-91.659839
49.017617,-88.307553
48.783022,-87.099836
35.21939179,128.9883314
35.14827862,129.0654386
37.68645135,127.4936297
37.54555075,127.2236823
47.983312,-84.779863
46.099683,-77.499963
52.216416,-113.815797
51.038196,-113.378637
50.791326,-112.450721
49.997058,-110.647425
49.908293,-109.472434
50.306262,-107.779848
50.404331,-105.534081
51.273079,-105.993871
50.442534,-104.532003
50.334755,-102.256302
49.868063,-99.96067
49.971925,-98.318733
49.8821,-97.197283
49.649391,-95.792114
49.759447,-94.473103
49.785605,-92.809966
49.041832,-90.46867
48.381055,-89.312274
52.9929,6.52447
37.499873,127.032354
68.450191,22.481432
43.727823,7.186348
53.27179,-6.21983
69.961152,23.232674
67.2813,14.4211
60.34729,10.57464
69.47191,25.509351
69.020372,23.048635
70.432146,24.505947
68.233132,14.559828
70.171704,28.555826
59.31478,14.147392
58.677207,13.814598
59.328044,17.016232
57.414929,15.090327
51.545559,-0.474257
25.128312,121.498416
37.191169,127.096183
-27.469754,153.02512
-33.777782,151.12275
36.639154,-120.625877
37.694635,-121.064213
35.645545,-120.660144
38.533667,-121.496108
37.618958,-122.440661
36.429978,-121.334654
36.448917,-119.486685
29.183087,-81.078989
26.317396,-80.119858
27.640419,-80.51272
42.169081,-87.922739
41.529301,-87.709496
41.673831,-86.891275
39.868129,-84.887263
38.998879,-84.626571
38.299305,-85.555731
42.32218,-71.17228
39.274721,-76.563948
38.759287,-76.061623
39.7182022,-91.39240262
40.779437,-74.023567
43.665428,-73.784215
41.52674,-73.89449
40.7143965,-74.0164439
40.1873,-80.2294
44.88918181,-97.09440253
39.009092,-77.502241
38.913097,-77.486426
38.902531,-77.203257
37.271757,-78.401649
38.948668,-77.339832
28.63063607,-106.12101825
20.653596,-105.225244
20.809019,-102.776522
22.520146,-100.663805
65.697337,-18.139006
49.054815,19.579253
47.728372,11.361923
23.496359,120.38775
62.034484,14.366261
51.502543,-3.1e-5
51.720357,5.333276
34.757218,135.461799
49.273751,8.69533
51.379531,21.125448
52.207854,21.029565
48.518278,11.562305
36.76644,-108.144956
32.463365,-97.264916
33.805025,-117.88263
18.405503,-66.106216
41.147897,-73.255484
39.528639,-119.815325
41.146469,-73.257238
40.527032,-74.231204
33.914502,-112.143564
47.103808,-119.310556
28.345501,-81.604193
39.086198,-77.150774
25.748193,-80.307917
41.29042,-72.58084
41.291179,-72.578087
37.047742,-122.028092
42.969313,-76.847523
41.143856,-80.157427
37.324963,-79.190054
38.346154,-78.286033
41.527698,-72.774199
30.265659,-91.99363
38.768299,-121.263596
38.887481,-77.092956
33.938657,-117.282498
39.937074,-74.970052
45.850448,-95.389237
40.47528,-86.09943
41.232761,-77.019517
58.971301,9.513025
39.914897,-104.985596
40.688883,-73.406437
40.052249,-76.255562
24.807405,121.036283
51.522884,-2.609229
49.059056,-122.377021
32.690622,-113.953578
46.952938,-122.935249
45.659583,-122.583536
42.917334,-81.208558
29.666298,-98.633279
37.837493,-122.295505
38.089474,-122.551745
-37.828482,145.056346
50.220101,18.990296
43.461251,-80.472322
26.120873,-80.177153
43.116828,-79.124508
65.841627,13.187939
29.598463,-98.276041
40.752202,-87.996464
28.950084,-81.250567
22.26237,114.130487
34.428831,-119.873382
37.796024,-121.19773
35.700001,-114.476495
37.746162,-122.195179
40.125289,-74.96407
46.143261,-122.898533
37.898447,-122.308938
41.676617,-70.307105
25.693542,-80.304684
32.270504,-81.081017
35.136647,-120.628705
33.860439,-117.995611
52.644021,-2.058587
40.238574,-74.227693
51.7501215,0.5106861
45.260742,-111.306047
33.9228,-116.9519
35.160978,136.984072
41.998752,-87.888342
37.898635,-122.300672
25.02059,121.543246
22.989876,120.20088
47.767687,-122.191482
52.204703,6.016104
52.547541,4.722741
38.895145,-77.273766
38.409356,-121.391
38.32447701,21.86919372
51.480275,3.636485
64.117994,-21.899666
52.644065,-2.054251
40.059614,-106.387987
37.399071,-122.111216
50.655257,-120.368307
31.245945,-81.501682
31.245945,-81.501682
22.293416,114.267912
52.471144,-1.873503
40.662915,-74.17379
52.202366,-0.291631
-27.408788,153.061175
25.067286,121.577015
37.4665,-121.174442
37.300233,-121.824873
60.969163,9.29164
25.074782,121.637977
28.916749,-81.922594
36.042359,-86.777834
22.657031,120.314688
36.166026,-115.158991
35.188372,129.110238
52.480891,13.355927
50.133641,8.561038
37.395486,-121.94524
35.26058,-77.649684
34.033065,-118.240294
30.307235,-81.847924
42.180949,-73.364744
39.954889,-105.164646
33.46293,-117.60813
40.32244,-74.4869
27.416831,-80.381893
51.1348497,-0.1898939
33.922601,-118.322054
39.971977,-104.748624
52.144022,5.416976
51.671308,5.60267
56.821427,-5.10372
39.914837,-104.986563
30.81734,-83.32082
60.410401,7.325072
38.869525,-121.303081
39.843995,-77.198628
22.290383,113.940101
41.788303,-72.65546
41.769111,-88.208052
47.042158,-122.833946
39.794553,-75.469448
42.347999,-122.878817
32.153381,-80.768104
45.538525,-122.866136
40.911877,-72.353105
37.417306,-121.956825
33.991758,-117.927985
48.625604,12.320251
39.64591144,-106.0800734
37.324798,-122.036974
37.502176,-121.967456
32.819686,-117.179721
22.262361,114.130851
47.272037,8.437791
38.671345,-121.723886
40.415938,-74.444713
33.748783,-117.865797
47.271211,8.439433
22.396887,113.968827
37.001203,-121.554056
50.889864,11.871398
51.852568,0.522422
-36.913248,174.841384
33.97887457,-84.21511655
33.689788,-117.769036
47.606601,-122.337495
48.694399,21.235726
49.982399,10.555616
46.573233,-1.11793
41.036062,-71.943509
40.923424,-72.703538
37.190626,-77.366349
35.800165,-80.288557
47.662554,-122.37504
39.88318,-75.5342
40.157732,-74.430077
37.944971,-122.523121
36.329342,-121.24552
34.03588,-118.683845
51.899517,4.982968
66.605687,19.824764
59.602856,10.741187
45.561386,9.055946
59.56683,9.218931
48.282587,12.55474
-29.427083,153.239167
37.266316,-76.676871
22.362179,114.102918
51.69554,7.967128
47.684802,-120.206922
45.593132,5.898176
33.57155571,133.5549597
49.457962,-120.506183
51.09656,-115.35776
33.68459,-117.851932
39.6088,-77.75032
35.386459,-77.948452
41.101277,-114.956743
37.606299,-113.161244
40.965512,-72.189662
48.16871,16.34863
48.247238,16.46446
47.27325,11.475357
50.846873,4.353091
42.657812,23.313741
49.725188,13.326051
56.156405,10.182556
55.681154,12.585675
55.511209,8.502517
67.80486,24.800958
62.820618,27.60763
65.026823,25.506882
62.2426,25.7473
60.169921,24.93832
47.61187586,1.33932151
44.79377597,-0.53318556
45.820338,4.760218
48.784078,2.220945
45.748598,4.830287
42.775341,2.908312
43.64609028,1.368430202
47.24578994,2.0690831
49.009524,2.528374
48.079413,7.356125
49.035391,2.164929
45.438699,4.38934
43.557992,1.492266
51.495032,7.284958
48.039651,11.661214
49.544121,11.02872
50.917924,6.83319
53.56463,9.89954
52.26802,7.96313
50.9216,6.99762
51.485683,6.88661
50.497509,12.170172
53.845951,9.93615
53.38086,10.01762
49.4759,8.32811
52.52728,13.44462
51.4907286,9.012613
48.999043,8.428747
52.31319,10.635044
51.20777,6.379
47.7223062,10.3497377
52.50598,13.36838
52.73809,9.66786
50.188622,9.186174
52.170715,11.484837
51.401587,12.181375
48.956078,9.245435
48.79306,8.1609
49.669939,8.591573
48.02411,7.78403
48.7620129,11.4644466
47.61936,12.20241
48.6395398,9.4361119
49.75065,9.8433
49.00094,12.04836
47.817073,12.120631
50.81373,7.107211
49.896799,8.614137
49.840015,8.143658
64.145035,-21.854627
64.250138,-15.205464
63.788881,-18.051916
32.789368,34.964619
32.073846,34.792311
31.242915,34.813491
29.56752,34.959622
52.235476,5.230129
51.54318356,5.1119267
50.849172,5.688576
51.867896,4.553864
51.280991,5.754619
52.287203,6.773114
62.739444,7.199849
60.463764,5.323797
60.800837,10.691735
59.915991,10.741252
59.206519,9.609239
58.970318,5.730974
67.928184,13.083605
60.878193,6.841071
70.999624,25.967305
66.8731,13.706087
59.179684,10.209182
63.441775,10.457203
60.635517,6.451795
61.316218,12.259995
58.77191,5.84684
60.394994,5.325213
61.453994,10.189207
59.018794,8.52385
60.079494,11.149492
59.928498,10.955379
54.3495248,18.5155897
52.28511,20.98747
45.75518591,21.23311206
44.823652,24.909903
45.775605,24.170669
48.8638,18.0235
36.752466,-2.805366
40.519814,-3.656953
41.38932,2.13371
58.435446,15.590899
57.168101,12.275345
57.7727,14.199826
64.261395,16.417788
55.434016,13.839907
59.328604,18.058839
58.945698,11.193538
61.294907,17.020982
68.407105,18.676554
62.53736,15.918926
60.685332,13.713537
59.273907,15.207358
57.711521,11.972328
56.062592,12.710341
59.260742,18.099418
47.451845,8.704485
47.0492,8.29552
47.18636,8.86149
47.4081557,9.3043631
46.287698,6.145493
46.01528,8.94147
24.475134,54.364783
25.791492,55.966309
25.116742,55.202845
53.23214,-3.142146
52.409547,-1.250857
53.791921,-1.426603
51.531452,-3.140042
50.400611,-4.135859
51.4365,-0.977967
52.73526,0.41388
54.603846,-5.923678
51.481431,-0.453013
53.466863,-2.353975
51.547247,-0.008114
51.016858,-3.029085
50.716607,-3.46363
51.72959,-1.24876
52.962947,-2.196584
-38.065192,144.382451
-27.497084,152.975153
-38.341111,143.593037
-38.173042,146.259109
-31.951102,115.859949
-37.210038,145.426132
-38.234305,145.051085
-33.89338,151.237202
-37.81847,145.176015
-25.236212,152.274658
-34.428085,150.893459
-33.857381,151.070545
-37.817276,144.959337
22.44468,113.98386
22.34603,114.18113
22.40538,114.10907
22.40681,114.21685
22.184363,113.543531
-41.22502,174.808327
-39.621693,176.889939
37.62986,126.7909
37.503216,127.04162
37.24025174,127.61378264
37.293423,127.070231
37.5247674,126.7512844
35.9229,128.63571
36.34076,127.38949
37.513534,127.106174
37.5604,127.0386
37.13485,126.895718
37.41917204,126.8821175
34.96316,127.52554
36.9422,127.43131
35.1547501,126.931922
36.66529,127.4993
37.57316499,127.1281645
37.47984,126.8953
37.6545477,127.0550077
37.225226,127.121328
37.375635,127.00947
35.1809949,126.8208652
23.13626984,120.3072705
23.77718662,120.4773464
1.34165994,103.9469189
-37.828776,147.617164
-38.381298,142.51926
39.46559,-76.31103
34.377887,-84.91571
34.582852,-117.409546
18.43941429,-67.13209925
40.574905,-75.556037
41.495392,-120.559776
42.858286,-70.929951
35.899433,-79.946479
34.12249,-93.057115
35.126387,-120.596517
34.985735,-118.943854
35.58424,-82.523956
38.926331,-121.058145
30.2472116,-97.750005
30.162883,-97.792096
30.233412,-97.79311
45.084215,-77.861457
38.61989,-77.80024
45.314682,-73.878534
33.977786,-118.188596
47.611048,-122.202181
47.492211,-94.90707
42.08208205,-86.42378784
46.083566,-73.184906
35.928485,-89.908006
45.6257086,-73.8510292
39.006609,-76.77872
33.914603,-117.883758
37.946857,-121.739623
41.397407,-73.617291
40.593613,-74.609235
34.904944,-91.200032
40.603796,-74.0191
25.950715,-97.487634
50.811028,-121.325075
51.044826,-114.071515
38.30253,-76.52266
48.007378,-66.672172
40.744734,-73.616176
33.12482,-117.319244
41.331723,-74.121295
38.1321,-78.43472
46.25851,-63.180886
42.156766,-71.96292
38.99492,-77.077184
41.92780291,-87.68588061
36.836997,-119.699077
36.29657,-120.2673119
36.095,-79.994693
44.508279,-80.238136
38.67336477,-90.01353573
40.93381498,-75.10115682
34.007148,-118.149783
38.9898343,-93.56678814
37.972834,-120.653296
49.2343,-122.862302
33.687478,-117.89885
40.514147,-107.53879
49.524887,-115.752481
30.733783,-86.566653
28.899202,-82.586671
25.598316,-80.371655
37.409865,-79.912855
28.258638,-81.59004
26.092163,-80.249692
38.542542,-121.725807
33.793196,-96.554995
39.7175888,-104.905923
40.20291197,-76.01592767
30.458949,-88.893332
31.223426,-85.390821
33.726886,-84.73577
40.300083,-75.126988
40.526372,-111.88603
37.702058,-121.852932
32.539948,-82.904538
24.047585,-104.624545
35.953056,-78.991028
41.09329874,-88.44210261
33.706792,-117.785223
33.65855,-84.500926
33.97597,-117.55686
38.93635,-76.56766
53.58557,-116.420913
32.792052,-115.562596
37.674726,-119.784338
40.12197695,-75.77565861
41.01038506,-87.27656344
38.84626,-77.306611
41.21908,-73.256077
44.65037,-70.150196
40.504948,-74.851643
39.421141,-123.807353
42.090421,-71.424898
48.831931,-64.486106
30.63325,-97.677985
43.135387,-87.935914
42.615841,-70.662686
43.743115,-81.713293
32.941925,-97.065857
40.885957,-74.045403
40.5646162,-76.00745356
41.369606,-72.919997
40.178194,-74.629639
38.42964,-78.85657
38.1597346,-87.55195
40.806913,-73.238541
35.439828,-95.981907
42.19115552,-87.82639
34.135162,-117.195175
21.38325,-157.941139
45.709601,-121.534627
29.736983,-95.46465
41.74707837,-85.32780009
40.203628,-79.562873
33.994487,-117.899717
52.880669,-118.078275
38.576472,-92.173033
40.9691244,-75.63149304
37.033479,-94.515612
42.569082,-87.947574
35.986333,-119.957547
38.353588,-77.048846
40.09241217,-75.35907769
32.87091,-117.2243
32.780985,-117.013557
47.438362,-72.783946
45.718264,-73.513139
40.862287,-73.128993
28.189871,-82.400237
42.439688,-71.257964
39.245876,-94.448623
42.553111,-71.473878
53.277764,-110.052845
40.89150205,-74.07254084
33.770507,-118.193732
38.817467,-121.189455
34.02937,-118.391691
38.11179875,-85.67743357
33.577814,-101.855263
43.05017794,-89.4725107
44.633515,-121.129568
43.026183,-73.791391
38.79302,-77.51554
44.336411,-93.950011
40.871646,-72.798975
30.716011,-85.184298
33.903746,-84.465801
33.984291,-118.442119
37.74437,-88.96229
37.992956,-122.121362
48.8528754,-67.5251777
23.19724,-106.194758
36.069862,-79.270016
40.798547,-73.412347
43.164454,-88.065821
44.901438,-91.933601
37.29756,-120.483465
43.657721,-71.499645
20.967336,-89.591301
30.001928,-90.12463
19.302845,-99.185991
25.780248,-80.141654
39.479708,-75.720734
41.521811,-71.28316
32.911788,-117.145678
40.421187,-79.788204
34.421562,-119.631365
25.687109,-100.31675
32.361242,-86.161109
39.09231906,-104.8526079
39.980716,-74.887083
40.96139772,-91.52821202
43.132869,-115.69167
37.9333253,-107.8546008
42.972593,-123.340098
50.239875,-117.801078
26.271621,-81.73912
37.83674561,-94.351392
41.12007,-73.48002
41.308334,-72.927878
45.072333,-64.445154
29.95073,-90.071576
33.39349,-84.760014
44.636525,-124.053
42.334948,-71.257031
36.89738,-76.22651
52.791637,-108.303611
44.020274,-71.11367
49.327849,-123.070914
34.22833,-118.536
42.43108,-83.48323
41.85434,-87.95846
43.467835,-79.689043
28.787206,-81.982388
48.361574,-119.583597
38.0405,-122.78777
34.0633443,-117.6508876
28.478824,-81.449374
28.38497,-81.50127
34.04743,-118.52493
48.032596,-65.25308
39.695806,-75.395194
40.739233,-89.606746
30.086268,-83.571329
39.903574,-75.19772
33.448209,-112.073813
38.709843,-120.842261
26.226551,-80.182398
41.0054,-74.2907
32.079624,-81.281243
44.805255,-79.733989
27.300106,-80.37207
42.2439951,-85.5876305
45.505043,-122.675
45.535113,-122.666743
53.917074,-122.749716
40.2338,-111.6585
46.80617,-71.3159
20.5887932,-100.3898881
52.966834,-122.440384
34.106536,-117.526903
40.586612,-122.391813
34.055579,-117.182584
48.438986,-68.535337
38.818823,-81.710564
37.739453,-121.135414
41.923822,-89.068801
28.267234,-80.71843
41.70511571,-86.62151527
40.77943,-73.65012
48.234437,-79.018868
46.735126,-71.458694
45.775533,-74.004504
49.124637,-66.490357
46.43893,-71.021084
50.708767,-119.253661
47.616273,-122.035496
29.483457,-98.466474
37.636189,-122.420257
32.77583,-117.1540003
34.281476,-118.441671
37.782076,-122.447026
34.07742,-118.100073
37.250787,-121.860764
37.417306,-121.956825
37.294497,-121.873
37.725792,-122.15684
35.253723,-120.684236
33.136529,-117.175992
37.723074,-121.944218
32.549267,-117.040359
36.621965,-121.844121
34.42087,-119.698342
34.953122,-120.435847
33.109179,-116.673939
52.086824,-106.645712
46.46472155,-84.38573517
34.149552,-118.451963
40.80588,-72.85978
35.73496079,-79.44204162
42.837274,-80.304041
42.44110061,-96.345953
34.0583995,-106.8914159
60.494624,-151.046128
36.424922,-121.326177
39.9996061,-79.04355685
40.477832,-74.290725
34.1273,-118.14781
49.192201,-122.788167
33.475149,-117.12932
39.800716,-86.270645
44.419373,-72.015533
38.46749,-77.41211
38.97786,-77.41192
42.152891,-71.073529
44.834251,-87.3762
43.455223,-71.5646
44.018871,-90.507488
43.737168,-79.3434
33.834768,-118.348981
25.542876,-103.406897
39.39638,-76.57499
40.06027,-80.58898
46.342982,-72.542063
45.542731,-122.389355
47.474853,-122.273241
37.494643,-120.846
33.209459,-87.569709
42.676654,-71.423825
37.587162,-122.02045
39.32722,-77.34654
45.050541,-93.0693
48.098858,-77.796641
20.689644,-88.202273
19.195081,-100.132553
35.458439,-94.356127
49.334597,-123.168
45.404253,-74.0379
53.502052,-112.080085
27.10797,-82.38529
50.289208,-119.260915
40.523251,-79.818555
30.614438,-106.514739
36.84068,-76.05528
36.330163,-119.292348
38.63024,-76.91891
42.45936482,-92.328785
34.0907,-118.372
49.88002,-119.535729
26.726211,-80.087529
39.836862,-105.034322
45.560613,-62.711137
52.112878,-122.125087
44.449692,-73.108969
39.1882,-78.12576
38.549441,-122.805841
28.605053,-81.366319
42.518411,-71.137207
41.041782,-74.073657
38.86674,-78.51919
46.609653,-120.491932
41.701531,-122.645088
30.62394,-81.637557
20.709157,-103.41257
50.512834,-115.996456
50.78091,17.35062
53.5706,10.06064
39.672915,-0.266301
34.266405,-118.526496
-33.024624,116.878936
37.07775,-113.58391
40.746458,-111.900542
34.850835,-114.624329
35.34075,-80.76579
45.500429,-73.707966
38.64082,-77.29633
39.327438,-120.20741
39.268577,-76.598901
37.970182,-122.058569
32.881141,-96.76952
36.832117,-119.908476
49.378355,-121.442633
30.253396,-81.536872
45.721613,-122.663762
38.603204,-121.428647
38.347998,-120.7766
49.192336,-122.806141
41.585664,-71.991063
39.733802,-105.154111
39.631467,-106.070818
48.147992,11.464678
49.934838,9.353749
48.221159,14.406744
24.914774,54.961261
46.298316,-0.37511
50.40891,-4.952
52.072834,-1.34179
50.33102,6.945609
38.712616,-75.103793
37.533219,-122.327475
37.903873,-76.865803
25.056849,121.614709
24.747779,121.762891
23.076611,113.319826
23.147219,113.382671
22.560246,113.1381
22.525521,113.956392
22.379412,113.567859
38.310492,116.819753
36.655899,114.558859
34.748685,113.803585
28.353669,112.986119
28.118471,113.002371
31.981574,118.767322
31.559952,120.315698
34.251358,117.14087
32.390494,119.397507
38.882793,121.692027
36.713286,116.963366
36.070448,120.307284
34.230591,108.894146
31.285578,121.173937
31.156717,121.236863
30.657641,104.073464
39.099381,117.126363
30.272788,120.15048
30.319473,120.171229
30.006245,120.609766
29.972572,122.32252
29.613812,106.515881
43.880538,125.421998
31.171317,121.60646
28.035995,120.640254
29.301123,120.084763
23.42132,116.716884
41.240311,121.991402
34.65283,112.4062
39.971222,119.549828
24.762329,113.545654
22.55954,113.456535
23.108894,113.146423
39.909168,116.48006
33.078426,107.049622
32.424892,105.879715
36.588867,109.468124
20.034011,110.326225
26.575317,106.719193
22.952909,113.888298
18.257536,109.503349
30.714582,104.009476
29.989832,103.006912
31.202799,120.557442
31.403936,120.892906
30.585285,104.070847
22.853185,113.459282
39.977989,116.481445
39.921023,116.36878
40.988365,117.926208
22.978951,114.452499
45.798618,126.527725
38.272358,109.722927
